"customer_id","first_name","last_name","gender","city","region","occupation","account_type","income_band","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","customer_value_segment","activity_segment"
"CUST004270","Talha","Mirza","Male","Sukkur","South","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010162","Danish","Raza","Female","Faisalabad","Central","Freelancer","Savings Account","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009416","Sara","Khan","Male","Gujranwala","Central","Freelancer","Digital Wallet","Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008139","Noor","Sheikh","Female","Hyderabad","South","Freelancer","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004296","Ali","Hussain","Male","Faisalabad","Central","Business Owner","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004572","Ayesha","Aslam","Female","Karachi","South","Student","Premium Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006448","Sara","Malik","Male","Sialkot","Central","Freelancer","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000088","Iqra","Butt","Female","Lahore","Central","Business Owner","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007523","Hamza","Butt","Female","Gujranwala","Central","Salaried","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011382","Hira","Siddiqui","Female","Islamabad","North","Salaried","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011835","Bilal","Qureshi","Male","Islamabad","North","Student","Savings Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002526","Fatima","Shah","Female","Islamabad","North","Freelancer","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002881","Zainab","Raza","Female","Islamabad","North","Student","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000285","Hassan","Qureshi","Male","Faisalabad","Central","Self-Employed","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009723","Noor","Farooq","Female","Sialkot","Central","Business Owner","Digital Wallet","Low","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011267","Ali","Sheikh","Male","Gujranwala","Central","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002610","Sara","Butt","Female","Sialkot","Central","Salaried","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001326","Maryam","Raza","Female","Hyderabad","South","Student","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000669","Usman","Siddiqui","Female","Islamabad","North","Student","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001415","Sana","Iqbal","Female","Rawalpindi","North","Business Owner","Savings Account","Upper-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009559","Hassan","Qureshi","Male","Faisalabad","Central","Self-Employed","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004512","Fatima","Javed","Male","Faisalabad","Central","Self-Employed","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011500","Fatima","Khan","Female","Gujranwala","Central","Freelancer","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001976","Talha","Qureshi","Male","Islamabad","North","Salaried","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009547","Fatima","Hussain","Female","Hyderabad","South","Salaried","Current Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002530","Maryam","Javed","Male","Lahore","Central","Self-Employed","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002325","Hassan","Farooq","Female","Rawalpindi","North","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007467","Ali","Butt","Female","Peshawar","North","Student","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011130","Maryam","Ahmed","Male","Hyderabad","South","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002817","Maryam","Qureshi","Female","Rawalpindi","North","Salaried","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004811","Usman","Farooq","Female","Lahore","Central","Business Owner","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001304","Danish","Javed","Male","Abbottabad","North","Salaried","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009380","Maryam","Butt","Male","Peshawar","North","Self-Employed","Savings Account","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006979","Hira","Malik","Female","Karachi","South","Student","Digital Wallet","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000305","Usman","Malik","Female","Karachi","South","Retired","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003592","Hira","Aslam","Male","Sialkot","Central","Retired","Savings Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007774","Bilal","Raza","Male","Dera Ismail Khan","West","Self-Employed","Current Account","Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009646","Hamza","Aslam","Female","Sialkot","Central","Student","Premium Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002546","Maham","Qureshi","Male","Faisalabad","Central","Salaried","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011520","Maham","Malik","Male","Lahore","Central","Student","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008560","Ahmed","Butt","Male","Karachi","South","Business Owner","Digital Wallet","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010059","Maryam","Javed","Male","Hyderabad","South","Salaried","Current Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST000509","Sana","Shah","Female","Lahore","Central","Freelancer","Premium Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005571","Sara","Shah","Male","Islamabad","North","Student","Savings Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004606","Danish","Iqbal","Female","Sialkot","Central","Salaried","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010264","Maryam","Malik","Male","Islamabad","North","Freelancer","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011990","Sana","Qureshi","Male","Karachi","South","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006628","Zainab","Iqbal","Female","Sialkot","Central","Salaried","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011507","Noor","Siddiqui","Female","Lahore","Central","Freelancer","Current Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010869","Hassan","Aslam","Female","Sukkur","South","Business Owner","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009440","Fatima","Sheikh","Female","Rawalpindi","North","Salaried","Digital Wallet","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011389","Ahmed","Shah","Female","Abbottabad","North","Salaried","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010118","Usman","Ahmed","Male","Gujranwala","Central","Business Owner","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002167","Talha","Qureshi","Male","Sukkur","South","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010001","Fatima","Butt","Female","Karachi","South","Salaried","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010249","Fatima","Shah","Male","Islamabad","North","Self-Employed","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006426","Hassan","Hussain","Male","Peshawar","North","Self-Employed","Digital Wallet","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002919","Saad","Qureshi","Male","Islamabad","North","Freelancer","Digital Wallet","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002233","Hira","Farooq","Female","Peshawar","North","Student","Digital Wallet","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005582","Ahmed","Iqbal","Male","Faisalabad","Central","Self-Employed","Current Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004910","Hamza","Raza","Female","Peshawar","North","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007057","Maham","Qureshi","Female","Hyderabad","South","Business Owner","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008387","Saad","Farooq","Female","Quetta","West","Freelancer","Premium Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009796","Fatima","Iqbal","Female","Faisalabad","Central","Salaried","Digital Wallet","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003642","Ayesha","Malik","Male","Abbottabad","North","Salaried","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008053","Maryam","Siddiqui","Female","Quetta","West","Student","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010861","Noor","Shah","Female","Gujranwala","Central","Self-Employed","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001916","Fatima","Qureshi","Male","Rawalpindi","North","Salaried","Premium Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011602","Usman","Sheikh","Male","Peshawar","North","Student","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011433","Iqra","Sheikh","Male","Sukkur","South","Freelancer","Savings Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009531","Usman","Qureshi","Male","Lahore","Central","Salaried","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004449","Zainab","Raza","Female","Lahore","Central","Salaried","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009963","Zainab","Raza","Female","Islamabad","North","Self-Employed","Current Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005329","Maryam","Shah","Female","Lahore","Central","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007102","Maryam","Ahmed","Male","Peshawar","North","Salaried","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009656","Sara","Hussain","Male","Karachi","South","Freelancer","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005531","Fatima","Raza","Male","Faisalabad","Central","Salaried","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST006641","Maryam","Javed","Male","Abbottabad","North","Salaried","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004802","Zainab","Aslam","Female","Islamabad","North","Self-Employed","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002788","Zainab","Mirza","Female","Lahore","Central","Salaried","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008375","Iqra","Raza","Male","Sialkot","Central","Freelancer","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009744","Talha","Iqbal","Male","Sialkot","Central","Salaried","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004027","Danish","Sheikh","Male","Sialkot","Central","Retired","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007325","Hira","Siddiqui","Female","Hyderabad","South","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007528","Usman","Iqbal","Female","Hyderabad","South","Self-Employed","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003512","Sara","Raza","Female","Sukkur","South","Freelancer","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003550","Iqra","Siddiqui","Male","Sukkur","South","Self-Employed","Current Account","Upper-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002513","Hamza","Iqbal","Female","Rawalpindi","North","Salaried","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011630","Maham","Farooq","Male","Sukkur","South","Self-Employed","Savings Account","Upper-Middle","Closed","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST010911","Talha","Shah","Female","Karachi","South","Salaried","Current Account","Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008528","Saad","Javed","Female","Karachi","South","Business Owner","Current Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005098","Ayesha","Butt","Male","Lahore","Central","Freelancer","Current Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009191","Ayesha","Raza","Female","Gujranwala","Central","Salaried","Savings Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST009538","Sana","Mirza","Male","Rawalpindi","North","Business Owner","Premium Account","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST002758","Danish","Aslam","Female","Sukkur","South","Student","Digital Wallet","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST007123","Omar","Mirza","Female","Gwadar","West","Business Owner","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST005341","Sara","Ahmed","Male","Lahore","Central","Salaried","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST004280","Bilal","Sheikh","Female","Sukkur","South","Self-Employed","Savings Account","Lower-Middle","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008010","Danish","Siddiqui","Male","Lahore","Central","Freelancer","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST011081","Ali","Farooq","Male","Faisalabad","Central","Self-Employed","Savings Account","Low","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008463","Iqra","Raza","Female","Faisalabad","Central","Salaried","Savings Account","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST008144","Danish","Qureshi","Male","Gujranwala","Central","Student","Digital Wallet","High","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST001793","Ahmed","Raza","Male","Rawalpindi","North","Retired","Digital Wallet","Lower-Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003126","Hira","Farooq","Female","Abbottabad","North","Retired","Savings Account","High","Dormant","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
"CUST003667","Usman","Aslam","Female","Abbottabad","North","Self-Employed","Savings Account","Middle","Active","0","0.00","0.00","0.00",NULL,"Low Value","Inactive"
