"customer_id","first_name","last_name","region","account_type","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","activity_risk_status","customer_value_segment"
"CUST008594","Maryam","Khan","Central","Savings Account","Active","2","41107.98","420.79","20553.99","2025-12-23","Active","Low Value"
"CUST003000","Zainab","Javed","North","Current Account","Active","5","41084.85","280.17","8216.97","2025-07-25","At Risk","Low Value"
"CUST011364","Ayesha","Shah","North","Digital Wallet","Active","4","41065.65","418.49","10266.41","2024-12-19","High Risk","Low Value"
"CUST000797","Noor","Siddiqui","North","Current Account","Active","2","41064.93","326.69","20532.47","2025-03-25","High Risk","Low Value"
"CUST002228","Ali","Hussain","North","Current Account","Active","5","41059.32","368.86","8211.86","2025-09-20","At Risk","Low Value"
"CUST000510","Ali","Iqbal","North","Savings Account","Active","3","41044.68","188.24","13681.56","2025-07-07","At Risk","Low Value"
"CUST009224","Sana","Khan","South","Digital Wallet","Active","6","41023.85","356.65","6837.31","2025-09-26","At Risk","Low Value"
"CUST010287","Ahmed","Mirza","South","Current Account","Active","3","40996.49","235.58","13665.50","2025-10-26","Monitor","Low Value"
"CUST008106","Noor","Raza","North","Digital Wallet","Active","6","40987.43","331.60","6831.24","2025-04-02","High Risk","Low Value"
"CUST010357","Zainab","Qureshi","Central","Digital Wallet","Active","5","40982.63","415.11","8196.53","2025-09-22","At Risk","Low Value"
"CUST002575","Iqra","Raza","Central","Digital Wallet","Active","5","40943.87","267.57","8188.77","2025-09-22","At Risk","Low Value"
"CUST006026","Usman","Raza","South","Digital Wallet","Dormant","3","40935.18","207.63","13645.06","2025-01-29","High Risk","Low Value"
"CUST007407","Danish","Khan","West","Digital Wallet","Active","8","40890.45","324.46","5111.31","2025-10-08","Monitor","Low Value"
"CUST002994","Maham","Mirza","Central","Digital Wallet","Active","3","40866.64","424.82","13622.21","2025-10-16","Monitor","Low Value"
"CUST006223","Fatima","Siddiqui","Central","Digital Wallet","Active","1","40821.56","184.87","40821.56","2025-11-06","Monitor","Low Value"
"CUST009209","Maham","Sheikh","North","Savings Account","Active","2","40774.27","184.85","20387.14","2025-12-23","Active","Low Value"
"CUST000472","Hassan","Siddiqui","Central","Digital Wallet","Active","4","40770.70","250.59","10192.68","2025-02-09","High Risk","Low Value"
"CUST003263","Danish","Hussain","North","Current Account","Active","5","40768.32","225.18","8153.66","2025-10-11","Monitor","Low Value"
"CUST003379","Noor","Siddiqui","Central","Savings Account","Active","4","40716.10","246.59","10179.03","2025-02-07","High Risk","Low Value"
"CUST008760","Hassan","Ahmed","North","Digital Wallet","Active","3","40708.44","197.92","13569.48","2024-08-13","High Risk","Low Value"
"CUST005392","Omar","Farooq","Central","Current Account","Active","2","40690.75","297.36","20345.38","2024-11-04","High Risk","Low Value"
"CUST009417","Iqra","Shah","Central","Digital Wallet","Dormant","3","40680.93","305.65","13560.31","2025-09-08","At Risk","Low Value"
"CUST000371","Saad","Siddiqui","South","Savings Account","Active","3","40646.32","452.44","13548.77","2024-12-27","High Risk","Low Value"
"CUST010068","Hamza","Qureshi","West","Current Account","Active","5","40646.11","387.47","8129.22","2025-11-11","Monitor","Low Value"
"CUST010881","Sara","Malik","North","Digital Wallet","Dormant","3","40622.29","217.35","13540.76","2025-12-10","Active","Low Value"
"CUST004203","Ahmed","Qureshi","North","Current Account","Active","6","40618.22","411.80","6769.70","2025-10-14","Monitor","Low Value"
"CUST010487","Saad","Qureshi","North","Digital Wallet","Active","3","40603.34","350.40","13534.45","2025-07-18","At Risk","Low Value"
"CUST001360","Noor","Aslam","North","Savings Account","Active","8","40597.86","367.79","5074.73","2025-12-21","Active","Low Value"
"CUST009408","Noor","Mirza","North","Digital Wallet","Active","4","40582.97","282.17","10145.74","2025-02-23","High Risk","Low Value"
"CUST003842","Maham","Sheikh","Central","Current Account","Active","3","40568.61","342.82","13522.87","2024-03-18","High Risk","Low Value"
"CUST008114","Bilal","Raza","South","Digital Wallet","Active","5","40495.54","325.29","8099.11","2025-06-16","High Risk","Low Value"
"CUST005473","Sara","Malik","West","Savings Account","Active","4","40490.23","315.51","10122.56","2025-07-08","At Risk","Low Value"
"CUST001686","Zainab","Aslam","North","Current Account","Active","4","40478.68","292.49","10119.67","2024-11-09","High Risk","Low Value"
"CUST004331","Omar","Shah","North","Digital Wallet","Active","3","40476.53","506.80","13492.18","2025-06-13","High Risk","Low Value"
"CUST010223","Zainab","Iqbal","South","Savings Account","Active","4","40466.21","342.43","10116.55","2025-07-09","At Risk","Low Value"
"CUST005729","Sana","Farooq","West","Digital Wallet","Closed","4","40447.23","228.95","10111.81","2025-09-12","At Risk","Low Value"
"CUST006250","Maham","Javed","Central","Savings Account","Active","2","40445.55","315.20","20222.78","2025-06-13","High Risk","Low Value"
"CUST007839","Sana","Siddiqui","South","Current Account","Closed","4","40443.18","367.09","10110.80","2025-10-10","Monitor","Low Value"
"CUST007233","Maryam","Iqbal","North","Current Account","Dormant","4","40443.11","280.07","10110.78","2025-01-22","High Risk","Low Value"
"CUST001466","Omar","Malik","South","Current Account","Active","4","40432.55","391.56","10108.14","2025-12-21","Active","Low Value"
"CUST011582","Ahmed","Mirza","South","Savings Account","Active","8","40422.96","302.44","5052.87","2025-09-20","At Risk","Low Value"
"CUST005482","Danish","Farooq","North","Savings Account","Active","4","40391.06","294.07","10097.77","2025-11-11","Monitor","Low Value"
"CUST011817","Sara","Siddiqui","Central","Current Account","Active","1","40371.77","399.36","40371.77","2025-04-03","High Risk","Low Value"
"CUST010435","Omar","Khan","North","Current Account","Active","2","40287.26","369.00","20143.63","2025-11-17","Monitor","Low Value"
"CUST008155","Hassan","Sheikh","Central","Current Account","Active","4","40268.11","262.90","10067.03","2025-04-29","High Risk","Low Value"
"CUST003466","Bilal","Hussain","South","Current Account","Active","8","40250.67","394.38","5031.33","2025-09-06","At Risk","Low Value"
"CUST003845","Hamza","Butt","West","Savings Account","Closed","1","40249.95","121.39","40249.95","2025-12-17","Active","Low Value"
"CUST009972","Fatima","Iqbal","North","Digital Wallet","Active","4","40228.50","394.77","10057.13","2025-12-26","Active","Low Value"
"CUST006937","Maryam","Iqbal","West","Savings Account","Active","6","40161.24","330.57","6693.54","2025-08-04","At Risk","Low Value"
"CUST005668","Hira","Khan","South","Current Account","Active","2","40158.45","155.31","20079.23","2025-11-03","Monitor","Low Value"
"CUST006274","Noor","Sheikh","North","Premium Account","Active","4","40155.73","390.55","10038.93","2024-10-24","High Risk","Low Value"
"CUST000463","Zainab","Mirza","West","Savings Account","Active","2","40144.38","388.88","20072.19","2025-02-08","High Risk","Low Value"
"CUST010556","Noor","Raza","West","Digital Wallet","Dormant","3","40142.39","412.72","13380.80","2025-11-15","Monitor","Low Value"
"CUST001660","Sara","Hussain","North","Digital Wallet","Active","4","40134.64","268.90","10033.66","2024-11-13","High Risk","Low Value"
"CUST005730","Maham","Khan","North","Savings Account","Active","4","40115.66","348.57","10028.92","2025-09-29","At Risk","Low Value"
"CUST003458","Maham","Farooq","West","Digital Wallet","Dormant","7","40114.81","462.18","5730.69","2025-12-10","Active","Low Value"
"CUST004966","Ali","Siddiqui","North","Current Account","Active","5","40108.36","266.33","8021.67","2025-12-26","Active","Low Value"
"CUST007018","Talha","Raza","North","Digital Wallet","Active","7","40108.32","256.15","5729.76","2025-05-16","High Risk","Low Value"
"CUST011719","Zainab","Hussain","Central","Current Account","Active","4","40101.09","308.45","10025.27","2025-09-23","At Risk","Low Value"
"CUST003563","Hira","Ahmed","West","Premium Account","Active","3","40056.51","339.99","13352.17","2025-11-04","Monitor","Low Value"
"CUST011727","Bilal","Butt","Central","Savings Account","Active","5","40052.21","312.02","8010.44","2025-01-11","High Risk","Low Value"
"CUST003318","Hira","Aslam","North","Digital Wallet","Active","3","40039.23","161.47","13346.41","2025-06-25","High Risk","Low Value"
"CUST007838","Hira","Aslam","South","Savings Account","Active","7","40016.17","302.33","5716.60","2025-10-12","Monitor","Low Value"
"CUST002638","Ahmed","Sheikh","North","Savings Account","Active","2","40014.41","273.64","20007.21","2025-12-27","Active","Low Value"
"CUST001053","Fatima","Siddiqui","North","Savings Account","Active","6","40012.96","379.19","6668.83","2025-12-29","Active","Low Value"
"CUST001256","Ahmed","Iqbal","South","Savings Account","Active","2","39993.28","442.30","19996.64","2025-10-16","Monitor","Low Value"
"CUST001842","Ayesha","Aslam","Central","Savings Account","Active","2","39977.91","448.78","19988.96","2024-05-08","High Risk","Low Value"
"CUST006343","Danish","Javed","South","Current Account","Active","2","39974.95","189.11","19987.48","2024-10-22","High Risk","Low Value"
"CUST010698","Maryam","Khan","Central","Current Account","Active","2","39974.06","174.49","19987.03","2025-11-12","Monitor","Low Value"
"CUST002541","Hira","Hussain","Central","Digital Wallet","Active","2","39962.48","141.73","19981.24","2025-02-14","High Risk","Low Value"
"CUST008598","Hassan","Ahmed","Central","Digital Wallet","Active","4","39956.62","288.14","9989.16","2025-07-14","At Risk","Low Value"
"CUST008431","Danish","Siddiqui","North","Digital Wallet","Dormant","3","39947.63","416.84","13315.88","2025-10-02","At Risk","Low Value"
"CUST003629","Iqra","Farooq","Central","Digital Wallet","Active","4","39935.39","227.13","9983.85","2025-12-28","Active","Low Value"
"CUST000983","Sana","Shah","South","Digital Wallet","Active","4","39912.10","167.65","9978.03","2025-08-24","At Risk","Low Value"
"CUST011893","Bilal","Qureshi","Central","Digital Wallet","Active","4","39888.11","251.73","9972.03","2025-02-28","High Risk","Low Value"
"CUST001429","Hamza","Malik","South","Savings Account","Active","2","39881.36","399.51","19940.68","2025-12-11","Active","Low Value"
"CUST004461","Iqra","Hussain","Central","Digital Wallet","Active","2","39875.82","402.02","19937.91","2025-08-24","At Risk","Low Value"
"CUST002114","Ayesha","Butt","Central","Current Account","Active","6","39872.36","390.88","6645.39","2025-10-12","Monitor","Low Value"
"CUST009960","Sara","Qureshi","Central","Digital Wallet","Active","6","39864.06","265.48","6644.01","2025-07-22","At Risk","Low Value"
"CUST003189","Saad","Farooq","North","Digital Wallet","Active","4","39821.13","329.98","9955.28","2025-12-28","Active","Low Value"
"CUST001829","Saad","Aslam","West","Current Account","Active","1","39818.39","158.21","39818.39","2025-01-04","High Risk","Low Value"
"CUST003837","Sana","Sheikh","South","Digital Wallet","Active","4","39747.47","299.03","9936.87","2025-12-08","Active","Low Value"
"CUST008901","Maham","Raza","North","Savings Account","Active","2","39736.87","207.42","19868.44","2025-07-21","At Risk","Low Value"
"CUST005159","Usman","Khan","Central","Digital Wallet","Active","3","39722.76","283.21","13240.92","2025-06-10","High Risk","Low Value"
"CUST002234","Saad","Siddiqui","West","Digital Wallet","Active","5","39713.97","262.53","7942.79","2025-03-20","High Risk","Low Value"
"CUST006453","Iqra","Farooq","Central","Current Account","Active","5","39704.04","282.15","7940.81","2025-12-21","Active","Low Value"
"CUST007095","Sana","Hussain","South","Premium Account","Active","2","39664.65","164.50","19832.33","2024-05-24","High Risk","Low Value"
"CUST004530","Danish","Raza","Central","Digital Wallet","Active","3","39647.60","435.53","13215.87","2025-08-08","At Risk","Low Value"
"CUST004922","Maham","Sheikh","North","Savings Account","Active","3","39646.38","312.23","13215.46","2025-11-22","Monitor","Low Value"
"CUST007105","Omar","Ahmed","North","Digital Wallet","Active","4","39635.83","297.89","9908.96","2025-07-02","High Risk","Low Value"
"CUST009684","Fatima","Aslam","North","Digital Wallet","Active","5","39614.89","233.67","7922.98","2025-10-29","Monitor","Low Value"
"CUST003083","Noor","Raza","Central","Savings Account","Active","3","39605.98","314.28","13201.99","2025-11-17","Monitor","Low Value"
"CUST010282","Danish","Javed","South","Digital Wallet","Active","2","39569.13","428.13","19784.57","2025-10-16","Monitor","Low Value"
"CUST010275","Sana","Siddiqui","North","Digital Wallet","Active","5","39493.70","404.17","7898.74","2025-07-13","At Risk","Low Value"
"CUST006646","Fatima","Sheikh","North","Savings Account","Active","2","39467.03","308.85","19733.52","2024-11-17","High Risk","Low Value"
"CUST004511","Ali","Butt","Central","Digital Wallet","Active","4","39451.02","231.62","9862.76","2025-09-30","At Risk","Low Value"
"CUST002853","Hira","Aslam","South","Current Account","Active","2","39407.39","149.46","19703.70","2024-04-13","High Risk","Low Value"
"CUST000714","Fatima","Khan","West","Current Account","Closed","3","39386.75","230.99","13128.92","2025-12-17","Active","Low Value"
"CUST000929","Ayesha","Ahmed","Central","Current Account","Active","4","39386.36","296.46","9846.59","2025-05-29","High Risk","Low Value"
"CUST004983","Hira","Javed","North","Digital Wallet","Active","1","39375.15","180.21","39375.15","2025-12-11","Active","Low Value"
"CUST002198","Danish","Iqbal","Central","Savings Account","Active","4","39349.78","212.95","9837.45","2025-11-27","Monitor","Low Value"
"CUST006537","Hamza","Siddiqui","North","Current Account","Active","1","39327.15","155.08","39327.15","2024-06-08","High Risk","Low Value"
"CUST000446","Maham","Javed","South","Premium Account","Active","3","39297.17","357.70","13099.06","2025-10-20","Monitor","Low Value"
"CUST003346","Talha","Malik","South","Savings Account","Active","5","39288.80","258.77","7857.76","2025-11-09","Monitor","Low Value"
"CUST000211","Maryam","Mirza","South","Digital Wallet","Closed","5","39284.47","251.10","7856.89","2025-09-10","At Risk","Low Value"
"CUST009321","Omar","Shah","South","Digital Wallet","Active","3","39282.01","254.75","13094.00","2025-02-08","High Risk","Low Value"
"CUST010007","Ayesha","Hussain","Central","Digital Wallet","Active","2","39270.75","320.32","19635.38","2025-12-03","Active","Low Value"
"CUST001386","Sara","Farooq","North","Savings Account","Active","4","39262.07","414.66","9815.52","2025-09-21","At Risk","Low Value"
"CUST004600","Bilal","Malik","Central","Savings Account","Active","5","39262.04","293.60","7852.41","2025-12-14","Active","Low Value"
"CUST004982","Hira","Hussain","North","Digital Wallet","Active","4","39219.21","370.72","9804.80","2024-12-02","High Risk","Low Value"
"CUST002696","Noor","Butt","North","Digital Wallet","Active","4","39217.82","218.13","9804.46","2025-12-16","Active","Low Value"
"CUST002637","Noor","Malik","Central","Digital Wallet","Active","3","39209.81","334.10","13069.94","2025-07-04","High Risk","Low Value"
"CUST011208","Zainab","Khan","Central","Digital Wallet","Active","4","39188.36","319.10","9797.09","2025-12-24","Active","Low Value"
