customer_id,first_name,last_name,gender,date_of_birth,city,region,occupation,account_type,signup_date,income_band,account_status
CUST009785,Fatima,Butt,Female,1968-04-21,Gujranwala,Central,Student,Savings Account,2023-06-03,Upper-Middle,Active
CUST009786,Iqra,Sheikh,Female,1966-05-06,Gujranwala,Central,Salaried,Savings Account,2023-11-24,Lower-Middle,Dormant
CUST009787,Sana,Butt,Male,1979-10-25,Peshawar,North,Salaried,Current Account,2024-04-20,Lower-Middle,Active
CUST009788,Sara,Qureshi,Male,1973-04-27,Lahore,Central,Salaried,Digital Wallet,2024-05-14,Lower-Middle,Active
CUST009789,Bilal,Javed,Male,1987-09-25,Peshawar,North,Freelancer,Current Account,2024-06-30,Low,Dormant
CUST009790,Talha,Ahmed,Female,1993-01-12,Quetta,West,Retired,Premium Account,2023-09-08,Lower-Middle,Dormant
CUST009791,Omar,Aslam,Male,1975-12-26,Islamabad,North,Self-Employed,Digital Wallet,2023-11-19,Upper-Middle,Active
CUST009792,Sana,Malik,Male,1984-09-01,Abbottabad,North,Business Owner,Premium Account,2023-04-08,Middle,Active
CUST009793,Hassan,Shah,Female,1973-05-06,Rawalpindi,North,Salaried,Savings Account,2023-01-07,Low,Active
CUST009794,Maham,Mirza,Female,1984-07-18,Abbottabad,North,Student,Digital Wallet,2023-03-02,Lower-Middle,Dormant
CUST009795,Hamza,Khan,Male,1980-03-21,Peshawar,North,Salaried,Current Account,2023-08-24,Lower-Middle,Active
CUST009796,Fatima,Iqbal,Female,1965-06-04,Faisalabad,Central,Salaried,Digital Wallet,2022-05-30,Middle,Dormant
CUST009797,Noor,Siddiqui,Female,1992-05-08,Islamabad,North,Freelancer,Savings Account,2022-10-27,Low,Active
CUST009798,Danish,Mirza,Female,1977-05-03,Abbottabad,North,Salaried,Digital Wallet,2022-06-08,Upper-Middle,Active
CUST009799,Ahmed,Hussain,Female,1995-10-03,Abbottabad,North,Business Owner,Current Account,2023-07-14,Low,Dormant
CUST009800,Ayesha,Javed,Male,1992-05-01,Gujranwala,Central,Self-Employed,Digital Wallet,2023-11-10,High,Active
CUST009801,Ahmed,Shah,Female,1972-01-27,Islamabad,North,Salaried,Premium Account,2022-08-12,Upper-Middle,Active
CUST009802,Hira,Iqbal,Male,2001-06-24,Lahore,Central,Student,Digital Wallet,2022-07-10,Lower-Middle,Dormant
CUST009803,Talha,Khan,Male,1965-01-17,Hyderabad,South,Freelancer,Current Account,2023-12-21,Lower-Middle,Dormant
CUST009804,Saad,Mirza,Female,1988-06-01,Karachi,South,Business Owner,Digital Wallet,2022-11-02,Middle,Active
CUST009805,Omar,Khan,Female,1997-09-20,Islamabad,North,Salaried,Current Account,2025-04-03,High,Active
CUST009806,Bilal,Ahmed,Female,1987-02-15,Hyderabad,South,Freelancer,Digital Wallet,2022-08-14,Middle,Closed
CUST009807,Sana,Farooq,Male,1987-01-21,Hyderabad,South,Salaried,Savings Account,2023-10-22,Middle,Active
CUST009808,Sana,Malik,Female,1984-05-14,Abbottabad,North,Freelancer,Digital Wallet,2025-01-03,Lower-Middle,Active
CUST009809,Sana,Raza,Female,1967-06-01,Faisalabad,Central,Freelancer,Premium Account,2022-05-23,Middle,Active
CUST009810,Hamza,Sheikh,Male,1992-01-25,Karachi,South,Freelancer,Savings Account,2023-09-08,High,Active
CUST009811,Hamza,Malik,Female,2004-04-24,Rawalpindi,North,Student,Premium Account,2023-10-08,Middle,Active
CUST009812,Hassan,Siddiqui,Female,1997-10-25,Lahore,Central,Retired,Digital Wallet,2024-01-27,Low,Active
CUST009813,Usman,Raza,Female,1967-07-18,Lahore,Central,Freelancer,Digital Wallet,2025-04-27,Middle,Active
CUST009814,Maryam,Raza,Female,1974-07-25,Rawalpindi,North,Freelancer,Current Account,2024-03-09,Upper-Middle,Active
CUST009815,Hira,Qureshi,Female,1999-02-02,Dera Ismail Khan,West,Self-Employed,Savings Account,2023-06-01,Upper-Middle,Active
CUST009816,Sana,Raza,Male,1994-10-11,Abbottabad,North,Salaried,Savings Account,2023-06-27,Upper-Middle,Active
CUST009817,Sara,Shah,Male,1980-08-09,Abbottabad,North,Retired,Digital Wallet,2024-05-04,Upper-Middle,Active
CUST009818,Danish,Aslam,Female,1974-06-13,Rawalpindi,North,Salaried,Savings Account,2023-02-13,Middle,Active
CUST009819,Ahmed,Qureshi,Male,1983-08-02,Sialkot,Central,Business Owner,Current Account,2024-07-26,Low,Active
CUST009820,Sara,Hussain,Female,1966-02-23,Sukkur,South,Student,Premium Account,2023-06-08,Low,Active
CUST009821,Hassan,Iqbal,Male,1968-09-09,Karachi,South,Self-Employed,Savings Account,2022-03-24,Lower-Middle,Active
CUST009822,Saad,Hussain,Female,1968-04-04,Gwadar,West,Salaried,Digital Wallet,2024-01-03,Middle,Active
CUST009823,Fatima,Hussain,Female,1998-01-06,Sialkot,Central,Salaried,Digital Wallet,2022-12-11,Upper-Middle,Active
CUST009824,Hira,Khan,Female,1966-03-04,Gujranwala,Central,Salaried,Current Account,2023-05-06,Middle,Active
CUST009825,Hamza,Ahmed,Female,1987-05-19,Gujranwala,Central,Retired,Current Account,2023-03-20,Lower-Middle,Active
CUST009826,Usman,Mirza,Male,1976-06-25,Rawalpindi,North,Self-Employed,Savings Account,2022-07-07,Middle,Active
CUST009827,Hassan,Raza,Male,1996-03-03,Quetta,West,Salaried,Digital Wallet,2023-01-31,High,Active
CUST009828,Hamza,Mirza,Female,1970-10-01,Faisalabad,Central,Salaried,Savings Account,2025-06-04,Middle,Active
CUST009829,Sara,Sheikh,Female,2002-04-24,Faisalabad,Central,Salaried,Premium Account,2023-03-15,Middle,Active
CUST009830,Iqra,Shah,Male,1968-02-11,Faisalabad,Central,Business Owner,Digital Wallet,2024-09-29,High,Active
CUST009831,Saad,Shah,Male,1999-03-04,Sukkur,South,Salaried,Digital Wallet,2023-07-14,Middle,Active
CUST009832,Sana,Shah,Female,1971-05-06,Rawalpindi,North,Salaried,Digital Wallet,2022-04-01,Middle,Active
CUST009833,Sana,Siddiqui,Male,1966-01-19,Karachi,South,Retired,Digital Wallet,2025-02-20,Middle,Active
CUST009834,Bilal,Khan,Male,1966-02-03,Karachi,South,Business Owner,Digital Wallet,2025-05-24,Middle,Closed
CUST009835,Usman,Malik,Male,1997-02-11,Sukkur,South,Salaried,Savings Account,2022-11-19,Middle,Active
CUST009836,Omar,Aslam,Male,1979-05-27,Islamabad,North,Student,Current Account,2022-08-22,Middle,Active
CUST009837,Hassan,Raza,Male,1982-12-12,Peshawar,North,Salaried,Digital Wallet,2025-06-28,Middle,Active
CUST009838,Talha,Siddiqui,Female,1998-07-05,Lahore,Central,Salaried,Digital Wallet,2022-05-14,High,Dormant
CUST009839,Sana,Raza,Female,1975-01-21,Karachi,South,Salaried,Current Account,2025-05-01,Upper-Middle,Active
CUST009840,Omar,Khan,Male,1987-01-12,Quetta,West,Student,Savings Account,2022-08-26,Low,Active
CUST009841,Hira,Sheikh,Male,1977-02-11,Lahore,Central,Salaried,Digital Wallet,2025-04-01,Upper-Middle,Dormant
CUST009842,Saad,Shah,Female,1967-01-07,Islamabad,North,Business Owner,Digital Wallet,2025-07-01,Lower-Middle,Active
CUST009843,Ali,Mirza,Female,2005-07-21,Peshawar,North,Business Owner,Digital Wallet,2022-11-25,Lower-Middle,Active
CUST009844,Hamza,Aslam,Male,1980-09-14,Sialkot,Central,Salaried,Digital Wallet,2022-10-30,Lower-Middle,Active
CUST009845,Ali,Hussain,Female,1999-06-14,Rawalpindi,North,Self-Employed,Savings Account,2022-05-26,Lower-Middle,Active
CUST009846,Ayesha,Siddiqui,Male,1982-05-21,Faisalabad,Central,Self-Employed,Digital Wallet,2024-12-13,Lower-Middle,Active
CUST009847,Ayesha,Ahmed,Female,2000-08-10,Hyderabad,South,Retired,Digital Wallet,2023-04-24,Upper-Middle,Active
CUST009848,Omar,Aslam,Female,1972-05-18,Sialkot,Central,Business Owner,Digital Wallet,2024-05-30,Middle,Active
CUST009849,Sara,Aslam,Male,1987-10-05,Sialkot,Central,Salaried,Savings Account,2024-04-20,Lower-Middle,Active
CUST009850,Maryam,Malik,Male,1980-09-16,Peshawar,North,Student,Savings Account,2023-12-11,Middle,Active
CUST009851,Maham,Sheikh,Male,2005-12-12,Abbottabad,North,Self-Employed,Savings Account,2022-11-29,Middle,Active
CUST009852,Saad,Farooq,Male,1978-02-14,Sukkur,South,Salaried,Savings Account,2023-05-16,High,Active
CUST009853,Saad,Aslam,Male,1996-06-10,Sialkot,Central,Salaried,Savings Account,2023-11-17,Lower-Middle,Active
CUST009854,Fatima,Shah,Male,1985-11-04,Abbottabad,North,Business Owner,Premium Account,2022-05-08,Upper-Middle,Active
CUST009855,Maryam,Siddiqui,Male,1981-09-25,Peshawar,North,Salaried,Digital Wallet,2023-07-07,Low,Closed
CUST009856,Saad,Raza,Female,1993-10-11,Rawalpindi,North,Freelancer,Current Account,2024-08-30,Lower-Middle,Active
CUST009857,Maryam,Hussain,Female,1991-06-21,Faisalabad,Central,Salaried,Savings Account,2023-08-01,Middle,Active
CUST009858,Saad,Hussain,Male,1984-05-25,Lahore,Central,Self-Employed,Savings Account,2023-06-25,High,Active
CUST009859,Hira,Mirza,Female,1967-10-12,Gujranwala,Central,Business Owner,Premium Account,2025-02-24,Low,Active
CUST009860,Bilal,Raza,Female,1968-06-23,Lahore,Central,Retired,Savings Account,2024-01-03,Middle,Active
CUST009861,Ahmed,Iqbal,Female,1989-05-12,Abbottabad,North,Salaried,Savings Account,2024-10-06,Lower-Middle,Active
CUST009862,Fatima,Qureshi,Female,1967-05-02,Faisalabad,Central,Business Owner,Digital Wallet,2022-03-12,Low,Active
CUST009863,Maryam,Farooq,Female,1989-02-24,Abbottabad,North,Self-Employed,Savings Account,2025-06-24,Low,Active
CUST009864,Ayesha,Iqbal,Male,2001-10-23,Quetta,West,Self-Employed,Digital Wallet,2024-11-28,Lower-Middle,Active
CUST009865,Noor,Qureshi,Female,1997-11-16,Rawalpindi,North,Salaried,Savings Account,2025-02-05,Upper-Middle,Active
CUST009866,Ahmed,Mirza,Male,1993-01-23,Gujranwala,Central,Salaried,Digital Wallet,2024-08-05,High,Active
CUST009867,Ali,Iqbal,Female,1976-05-19,Islamabad,North,Freelancer,Savings Account,2024-01-07,Middle,Active
CUST009868,Danish,Raza,Female,1991-09-22,Hyderabad,South,Student,Current Account,2023-12-26,High,Active
CUST009869,Maham,Iqbal,Female,1972-02-02,Islamabad,North,Salaried,Current Account,2024-05-04,Low,Active
CUST009870,Saad,Sheikh,Female,2002-04-22,Gwadar,West,Business Owner,Current Account,2023-11-11,Low,Active
CUST009871,Zainab,Ahmed,Female,1968-12-06,Peshawar,North,Salaried,Savings Account,2024-09-25,Lower-Middle,Active
CUST009872,Noor,Ahmed,Female,1987-10-27,Hyderabad,South,Salaried,Savings Account,2023-04-07,Lower-Middle,Active
CUST009873,Iqra,Javed,Male,1984-11-27,Faisalabad,Central,Self-Employed,Current Account,2024-11-19,Lower-Middle,Active
CUST009874,Danish,Hussain,Male,1968-12-02,Abbottabad,North,Salaried,Current Account,2023-04-14,Upper-Middle,Active
CUST009875,Omar,Aslam,Female,1972-09-18,Rawalpindi,North,Self-Employed,Current Account,2023-10-14,Middle,Active
CUST009876,Ali,Hussain,Female,1994-04-11,Sialkot,Central,Salaried,Savings Account,2022-04-04,Lower-Middle,Active
CUST009877,Ayesha,Aslam,Male,1989-12-07,Sukkur,South,Self-Employed,Current Account,2025-05-17,Low,Active
CUST009878,Hassan,Aslam,Male,1971-06-27,Sukkur,South,Self-Employed,Current Account,2024-07-29,Low,Active
CUST009879,Hira,Khan,Male,1970-07-11,Peshawar,North,Salaried,Digital Wallet,2022-12-08,Low,Dormant
CUST009880,Usman,Hussain,Female,1992-07-15,Lahore,Central,Business Owner,Digital Wallet,2022-03-03,Lower-Middle,Dormant
CUST009881,Sara,Sheikh,Male,1992-07-09,Rawalpindi,North,Self-Employed,Savings Account,2025-03-12,Low,Active
CUST009882,Iqra,Siddiqui,Male,1981-07-19,Abbottabad,North,Business Owner,Savings Account,2022-01-02,Lower-Middle,Active
CUST009883,Hamza,Hussain,Female,1965-10-07,Lahore,Central,Freelancer,Digital Wallet,2023-10-22,Low,Active
CUST009884,Hira,Ahmed,Male,1966-02-10,Sialkot,Central,Salaried,Digital Wallet,2022-02-12,Upper-Middle,Active
CUST009885,Talha,Shah,Male,1971-06-20,Peshawar,North,Self-Employed,Savings Account,2024-08-07,Middle,Closed
CUST009886,Saad,Ahmed,Male,1967-07-06,Karachi,South,Student,Premium Account,2022-10-06,Middle,Active
CUST009887,Noor,Sheikh,Male,1987-07-22,Hyderabad,South,Self-Employed,Savings Account,2023-08-08,Lower-Middle,Active
CUST009888,Ali,Mirza,Female,1981-09-27,Sukkur,South,Business Owner,Current Account,2024-02-20,Upper-Middle,Active
CUST009889,Zainab,Butt,Male,1973-05-20,Peshawar,North,Business Owner,Current Account,2023-05-23,Lower-Middle,Active
CUST009890,Ali,Butt,Female,1989-12-10,Dera Ismail Khan,West,Salaried,Savings Account,2024-07-21,Middle,Closed
CUST009891,Ahmed,Shah,Female,1993-01-05,Gujranwala,Central,Business Owner,Digital Wallet,2023-11-27,Low,Active
CUST009892,Maham,Raza,Female,1972-09-16,Faisalabad,Central,Salaried,Digital Wallet,2023-07-30,Upper-Middle,Active
CUST009893,Iqra,Qureshi,Male,1990-03-12,Peshawar,North,Salaried,Premium Account,2023-03-18,Lower-Middle,Active
CUST009894,Maryam,Khan,Female,1969-08-07,Sukkur,South,Student,Current Account,2023-07-14,Middle,Active
CUST009895,Ayesha,Sheikh,Male,1989-01-10,Gujranwala,Central,Freelancer,Savings Account,2023-03-16,Low,Active
CUST009896,Omar,Farooq,Male,1980-03-27,Hyderabad,South,Freelancer,Digital Wallet,2024-02-29,Lower-Middle,Active
CUST009897,Fatima,Qureshi,Male,1969-05-05,Lahore,Central,Business Owner,Savings Account,2024-11-12,Low,Active
CUST009898,Bilal,Ahmed,Female,1997-02-07,Karachi,South,Salaried,Current Account,2024-03-28,Upper-Middle,Active
CUST009899,Ali,Sheikh,Male,1972-04-10,Karachi,South,Business Owner,Digital Wallet,2022-02-14,Upper-Middle,Active
CUST009900,Sana,Iqbal,Female,1997-08-25,Quetta,West,Retired,Savings Account,2025-03-02,Upper-Middle,Active
CUST009901,Hira,Javed,Female,1979-02-10,Rawalpindi,North,Freelancer,Premium Account,2024-12-12,Lower-Middle,Active
CUST009902,Iqra,Javed,Female,1993-08-08,Abbottabad,North,Freelancer,Premium Account,2025-01-26,Middle,Active
CUST009903,Maham,Farooq,Male,1993-06-09,Hyderabad,South,Student,Digital Wallet,2022-03-10,Low,Active
CUST009904,Omar,Siddiqui,Male,1982-11-26,Faisalabad,Central,Self-Employed,Digital Wallet,2025-02-01,Lower-Middle,Active
CUST009905,Ahmed,Shah,Male,1992-08-10,Faisalabad,Central,Self-Employed,Current Account,2023-10-02,High,Active
CUST009906,Maryam,Ahmed,Male,1983-06-10,Sukkur,South,Business Owner,Savings Account,2025-03-01,Middle,Active
CUST009907,Zainab,Malik,Male,1989-10-10,Sialkot,Central,Self-Employed,Premium Account,2024-12-05,Middle,Active
CUST009908,Iqra,Siddiqui,Male,1974-03-24,Sukkur,South,Self-Employed,Savings Account,2025-04-19,Low,Active
CUST009909,Hamza,Qureshi,Female,1982-07-20,Rawalpindi,North,Business Owner,Savings Account,2022-06-16,Lower-Middle,Active
CUST009910,Omar,Iqbal,Female,1970-03-17,Hyderabad,South,Freelancer,Savings Account,2024-01-31,Upper-Middle,Active
CUST009911,Hamza,Mirza,Male,1982-06-06,Abbottabad,North,Salaried,Current Account,2024-09-24,Low,Active
CUST009912,Usman,Malik,Male,1965-06-04,Lahore,Central,Salaried,Digital Wallet,2024-03-25,Middle,Dormant
CUST009913,Iqra,Javed,Female,1981-08-03,Karachi,South,Salaried,Savings Account,2025-01-16,Upper-Middle,Active
CUST009914,Omar,Siddiqui,Female,2000-04-08,Islamabad,North,Student,Savings Account,2024-09-22,Upper-Middle,Closed
CUST009915,Ali,Malik,Female,1979-08-22,Sialkot,Central,Freelancer,Digital Wallet,2022-02-18,Lower-Middle,Dormant
CUST009916,Ahmed,Hussain,Female,1985-03-21,Rawalpindi,North,Student,Digital Wallet,2022-09-30,Low,Active
CUST009917,Saad,Hussain,Female,2000-03-22,Gujranwala,Central,Self-Employed,Digital Wallet,2024-05-18,Lower-Middle,Active
CUST009918,Ali,Mirza,Female,1965-02-19,Faisalabad,Central,Business Owner,Digital Wallet,2023-05-09,Middle,Active
CUST009919,Iqra,Siddiqui,Female,1992-06-14,Islamabad,North,Salaried,Digital Wallet,2023-05-04,Middle,Active
CUST009920,Sana,Malik,Female,1986-05-10,Karachi,South,Self-Employed,Savings Account,2025-06-03,Middle,Closed
CUST009921,Danish,Farooq,Female,1979-10-20,Rawalpindi,North,Student,Current Account,2022-05-03,Lower-Middle,Active
CUST009922,Iqra,Malik,Male,1975-05-06,Faisalabad,Central,Student,Savings Account,2023-12-17,Middle,Active
CUST009923,Ali,Aslam,Female,1989-07-02,Sialkot,Central,Business Owner,Digital Wallet,2023-03-03,Lower-Middle,Active
CUST009924,Zainab,Butt,Female,1982-12-23,Peshawar,North,Freelancer,Premium Account,2022-03-12,Upper-Middle,Active
CUST009925,Iqra,Javed,Female,1981-08-13,Peshawar,North,Self-Employed,Current Account,2023-05-29,Low,Active
CUST009926,Iqra,Khan,Male,1992-11-17,Quetta,West,Salaried,Savings Account,2023-07-10,Lower-Middle,Active
CUST009927,Fatima,Raza,Male,1981-07-26,Hyderabad,South,Self-Employed,Digital Wallet,2023-09-15,Upper-Middle,Active
CUST009928,Danish,Khan,Male,1998-03-19,Abbottabad,North,Retired,Digital Wallet,2022-08-09,High,Active
CUST009929,Usman,Javed,Female,1976-06-21,Sukkur,South,Freelancer,Digital Wallet,2024-09-23,Lower-Middle,Active
CUST009930,Sara,Shah,Female,1993-10-13,Sialkot,Central,Freelancer,Digital Wallet,2023-05-03,Lower-Middle,Dormant
CUST009931,Bilal,Raza,Female,1988-02-09,Islamabad,North,Business Owner,Current Account,2024-02-24,Upper-Middle,Active
CUST009932,Danish,Ahmed,Male,2001-06-10,Sukkur,South,Retired,Digital Wallet,2024-01-17,Upper-Middle,Dormant
CUST009933,Iqra,Ahmed,Male,1981-07-25,Gujranwala,Central,Business Owner,Premium Account,2024-02-12,Middle,Active
CUST009934,Danish,Qureshi,Female,1974-12-11,Rawalpindi,North,Self-Employed,Savings Account,2023-11-23,Upper-Middle,Active
CUST009935,Ahmed,Iqbal,Male,1981-12-26,Sukkur,South,Business Owner,Digital Wallet,2023-02-17,Upper-Middle,Active
CUST009936,Bilal,Khan,Male,1992-08-01,Rawalpindi,North,Business Owner,Current Account,2023-11-03,Lower-Middle,Active
CUST009937,Omar,Aslam,Female,1982-03-08,Peshawar,North,Student,Digital Wallet,2023-12-28,Lower-Middle,Active
CUST009938,Danish,Shah,Male,2001-03-26,Islamabad,North,Self-Employed,Premium Account,2022-01-26,Low,Active
CUST009939,Sara,Khan,Male,1971-08-16,Karachi,South,Retired,Savings Account,2024-09-17,Low,Active
CUST009940,Talha,Khan,Male,1977-03-10,Hyderabad,South,Freelancer,Savings Account,2023-09-02,Middle,Active
CUST009941,Iqra,Sheikh,Male,2005-09-05,Dera Ismail Khan,West,Freelancer,Current Account,2023-02-05,Low,Dormant
CUST009942,Bilal,Butt,Female,1997-12-14,Abbottabad,North,Salaried,Savings Account,2022-02-09,Upper-Middle,Active
CUST009943,Usman,Ahmed,Female,1968-03-26,Hyderabad,South,Salaried,Digital Wallet,2023-02-22,Middle,Closed
CUST009944,Zainab,Iqbal,Male,2003-12-10,Faisalabad,Central,Freelancer,Digital Wallet,2023-07-09,Upper-Middle,Active
CUST009945,Noor,Iqbal,Male,1982-01-14,Rawalpindi,North,Freelancer,Savings Account,2025-02-19,Middle,Active
CUST009946,Hamza,Ahmed,Male,1991-06-10,Abbottabad,North,Salaried,Current Account,2024-06-04,Lower-Middle,Active
CUST009947,Sara,Siddiqui,Male,1965-05-24,Hyderabad,South,Business Owner,Savings Account,2023-07-27,Lower-Middle,Active
CUST009948,Omar,Iqbal,Female,1971-07-19,Islamabad,North,Salaried,Savings Account,2022-06-22,Lower-Middle,Active
CUST009949,Noor,Javed,Male,1993-06-17,Lahore,Central,Freelancer,Digital Wallet,2023-01-12,Middle,Active
CUST009950,Zainab,Khan,Male,1975-07-19,Faisalabad,Central,Self-Employed,Current Account,2025-06-09,Upper-Middle,Dormant
CUST009951,Sara,Khan,Male,1969-02-12,Peshawar,North,Self-Employed,Digital Wallet,2022-06-25,Lower-Middle,Active
CUST009952,Ali,Aslam,Male,1992-10-22,Quetta,West,Salaried,Savings Account,2024-05-13,Lower-Middle,Active
CUST009953,Sana,Raza,Male,1973-12-17,Sukkur,South,Salaried,Digital Wallet,2023-12-09,Middle,Active
CUST009954,Zainab,Iqbal,Male,2000-06-02,Lahore,Central,Freelancer,Current Account,2022-10-25,Lower-Middle,Active
CUST009955,Hamza,Sheikh,Female,1972-11-11,Hyderabad,South,Student,Digital Wallet,2025-04-10,Lower-Middle,Dormant
CUST009956,Fatima,Siddiqui,Female,1965-02-24,Sialkot,Central,Salaried,Savings Account,2023-06-24,Lower-Middle,Active
CUST009957,Bilal,Javed,Male,1981-09-07,Karachi,South,Salaried,Savings Account,2024-06-24,Middle,Active
CUST009958,Hassan,Javed,Male,1978-04-26,Abbottabad,North,Business Owner,Digital Wallet,2022-05-13,Middle,Active
CUST009959,Fatima,Hussain,Female,1991-09-23,Sialkot,Central,Freelancer,Digital Wallet,2025-08-15,High,Active
CUST009960,Sara,Qureshi,Male,1974-07-27,Faisalabad,Central,Self-Employed,Digital Wallet,2022-01-31,Lower-Middle,Active
CUST009961,Noor,Shah,Male,2005-01-22,Faisalabad,Central,Business Owner,Premium Account,2023-03-01,Lower-Middle,Active
CUST009962,Danish,Qureshi,Female,1982-05-04,Faisalabad,Central,Retired,Savings Account,2025-06-07,Lower-Middle,Active
CUST009963,Zainab,Raza,Female,1994-06-06,Islamabad,North,Self-Employed,Current Account,2024-05-23,High,Active
CUST009964,Ali,Sheikh,Male,1996-10-14,Quetta,West,Freelancer,Savings Account,2024-07-13,Low,Active
CUST009965,Omar,Khan,Male,2001-02-10,Islamabad,North,Self-Employed,Digital Wallet,2023-03-07,Low,Active
CUST009966,Ayesha,Sheikh,Male,1985-12-26,Islamabad,North,Salaried,Digital Wallet,2024-12-03,Upper-Middle,Active
CUST009967,Talha,Qureshi,Female,1974-01-23,Sialkot,Central,Freelancer,Savings Account,2025-06-29,Lower-Middle,Active
CUST009968,Hassan,Raza,Male,1986-03-21,Lahore,Central,Freelancer,Savings Account,2024-05-01,Middle,Active
CUST009969,Iqra,Ahmed,Male,1982-02-26,Rawalpindi,North,Salaried,Digital Wallet,2022-10-26,Middle,Dormant
